Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Guinea,GIN,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.80198271,-5.684127131,5.341614901,3.390330186,3.564299976,3.943560395,4.221257081,4.355546179,3.053843928,4.316931947,6.478148891,4.630891408,6.6052558,2.946603478,5.926133925,4.211069129,3.526260513,3.207243929,1.339775365,2.999629752,1.658177256,4.310235508,-6.586099789,19.14761447,6.369150388,4.716278746,6.44273564,3.320736705,7.603999741,4.828723953,18.49793079,5.634074757,16.13095298,0.086442386,8.301885617,4.700000002,
"Gambia, The",GMB,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,9.58268264,2.468271353,6.262897558,-0.064764031,0.194423209,9.184995117,5.864936101,12.42305032,5.624688565,-2.497645066,0.531661905,14.56730429,-3.953001381,-20.30758348,16.93530886,29.6544534,-2.151584187,-8.732769407,-2.518628405,-2.758160775,-1.799158247,3.962504255,-2.172129717,1.131125889,-2.775475858,-4.686836014,6.168980328,-2.638579163,-2.464889488,10.20443456,-2.961951651,30.08788562,7.496529479,8.633169252,-18.08316033,19.46186593,6.688587239,-2.881219284,-16.68220279,-4.198552382,30.97319673,14.9185909,11.80756191,-27.73785322,6.506852629,-2.606282645,-12.38462031,3.950152716,-0.234563413,-4.379155461,3.691249889,-0.112002111,10.5907786,4.682536855,6.075975417,
Guinea-Bissau,GNB,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.629296564,-0.312896904,4.373212282,-1.746160065,12.96363337,-0.50620557,2.187392479,2.972297244,3.632998929,0.722341568,9.552374097,-0.052388786,3.72841487,-6.478020269,2.908363034,5.329170808,-0.306235274,7.548994333,5.808300025,-0.782249997,,,
Equatorial Guinea,GNQ,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.642522635,-21.12911914,-8.650205639,18.49817148,11.64376046,8.140549174,7.805449381,7.180379798,11.75060725,5.423433286,-2.744926912,-2.450023909,-8.628065555,-2.064025033,7.975818356,7.473851293,
Greece,GRC,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.800126301,1.070870968,1.499501358,3.117133699,-3.191627236,-0.558274136,-2.282432826,-0.147366099,1.643296805,3.581544223,-13.74071706,-12.82420598,1.166451706,4.963159085,4.677485249,2.821977594,5.994325206,-7.019723994,5.132035318,-2.420779273,-7.437193494,13.02701577,-2.020023545,6.169351751,-8.456398132,-3.765871091,12.09414187,
Grenada,GRD,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,-13.72706713,6.727276572,5.948860705,8.140324687,-13.19884393,-4.059298345,13.59403662,-9.735627708,-5.577289147,6.845192009,1.214548561,4.437200141,-1.854706472,-2.34310495,-2.708168236,-4.158165003,-6.137780292,6.849833599,-7.866960278,-0.96486497,-1.289943843,9.850356148,-2.185503815,-2.614257224,3.072751694,5.86767416,-8.145727849,-43.76546945,30.52176697,1.647659922,9.659630879,12.1246828,-6.530135692,-1.586190809,4.147902347,8.397815203,38.59962209,33.86351587,-10.52959149,-15.38607475,2.892376682,-2.259025205,-14.48424495,15.66872339,-16.76183321,
Greenland,GRL,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.982241121,10.07419216,13.73663102,-12.91997257,6.923509561,-11.19351954,11.72185038,-4.172410137,-1.958506224,-3.94447266,19.08118905,-20.25653675,16.96980945,2.660390332,0.829469346,5.329313781,2.168429223,10.0042733,,
Guatemala,GTM,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,1.729016032,3.49196539,14.51179456,0.338983051,1.195426195,4.699537747,0.09811136,10.80617496,2.366209642,5.789587388,7.065550329,9.612817097,5.289716372,6.395637082,2.500776641,4.50068192,3.900812067,3.154221913,2.841293463,1.565583476,1.217616581,-3.007422578,-1.715265863,1.557256005,0.370125581,-0.829711576,3.904382466,4.498977506,3.069960862,4.093983625,3.100775046,2.985404813,2.200987642,2.447736602,3.506972783,2.555973989,2.936630264,3.725600653,2.108024663,2.596137408,1.15726702,5.355037531,2.510112806,4.150698399,2.127160258,1.251834653,5.878861835,0.885394038,3.804227525,-0.249889146,5.024454665,4.93945271,4.745034845,1.605358158,2.625734805,2.388700164,3.307441778,2.508573951,1.698762735,-0.089942728,4.275367558,2.557004892,
Guam,GUM,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,5.550654809,-0.894683683,-7.653343746,-0.998008268,8.676293479,-6.836264111,3.219174268,-6.662143743,9.728279416,-1.850649406,11.05952073,-7.181703509,-4.168099869,81.16838182,12.64187724,-26.51147996,-12.101204,6.112846375,-3.572992197,5.720682375,-7.846601363,-6.681323562,-8.503621816,-0.031885234,10.48209195,-0.60215477,15.59959081,-15.79528104,-2.488479257,-15.12287335,14.47661481,27.23735401,5.351681946,11.17561676,7.963446449,7.678355543,3.312745635,-6.413043507,14.63414648,-10.18237084,3.722504164,6.03588904,-1.743589767,3.183716222,-13.70763785,3.98858565,0.560376383,2.341006633,3.223680627,1.684174981,4.624301451,4.762117312,4.056145999,7.674144575,3.250503864,-11.10760996,12.66590247,6.63128131,-0.495472538,4.149497439,-9.070236092,11.93827135,
High income,HIC,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.859322436,5.245671271,5.289864181,-2.005969893,-0.26497257,-0.580493505,6.232405493,1.440941227,-1.580929939,-4.335361635,3.825506962,3.352372901,-2.564169322,0.963160104,-2.979827372,6.160960775,2.932704027,1.248703206,0.472913155,0.954858876,0.563286256,0.36937566,2.171448978,-5.249415913,1.084651685,
"Hong Kong SAR, China",HKG,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293881913,-2.637187001,-5.307797538,0.404507368,-0.230215827,-3.316988751,-4.355608592,-16.96818465,-4.545454545,3.856749311,0.83364911,-3.231867719,4.893203883,-6.034801925,-6.816390859,-1.945031712,-5.174644243,-1.81900864,-0.787401575,3.828197946,-2.517985612,-6.042435424,
Honduras,HND,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,6.527141343,4.752502523,3.637061643,6.222932769,15.76986197,8.120035592,3.891155964,7.215824643,-3.908636031,-4.410833817,9.042553412,1.951219788,5.741626301,-8.93665096,-6.708074612,11.18508558,5.988023697,31.74080494,7.193992466,2.454568523,-1.534862194,-2.597908798,-0.541348375,1.297670371,2.3351876,0.870164448,6.77152214,-0.813973366,3.489722864,1.714137644,-2.396504706,8.600233096,-1.619137098,-2.071689544,6.738970037,5.939227592,-1.553113193,4.178352835,-17.79159777,19.03182428,2.120830588,4.503002427,2.349179957,7.221439151,-2.293856497,7.577891166,5.541688527,1.926649728,-1.94786961,1.773539593,6.484274339,10.68279385,3.440072043,2.814648645,2.630863813,4.774568382,10.34974051,2.632688216,-1.034211777,-6.257699585,0.437475817,-0.715307086,
Heavily indebted poor countries (HIPC),HPC,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,-3.888325479,7.659806198,6.655757853,-2.423772035,9.640648116,-4.606557082,2.423988713,3.226714826,5.308606964,-1.582883576,6.386370336,9.115907469,5.335776178,1.734412011,3.028244121,-1.329584567,3.963367806,1.457655762,4.299046585,-0.348890379,5.824033291,4.937175338,1.782072246,4.872080255,3.415483919,3.608981961,1.417798843,1.917493107,2.724390952,4.47838919,2.758780664,3.674264203,5.364688743,2.815678447,3.284069487,2.606840026,2.639905568,3.718627777,
Croatia,HRV,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.534744931,1.577968884,5.046549739,-4.318589401,1.146876603,1.805039814,4.55013171,-7.276940801,14.0479381,-4.348193548,8.759485727,-4.832107315,7.224295256,-2.436578613,-9.012463207,-2.683655869,-18.57470625,5.075960121,-13.92265926,2.384412338,6.430371687,-2.278285211,6.1711847,1.892175933,-0.162321764,9.640111501,-4.337060542,
Haiti,HTI,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.309480561,-4.188364211,1.461923393,-5.381428478,1.568325128,-3.661259635,0.089045292,0.964856155,-1.515440232,-0.218287786,-2.837774083,-3.639766459,-1.982682796,-3.086102396,10.85833555,-6.405060992,11.30998981,-2.803153607,8.709514427,-6.045724054,2.808236684,1.62415033,0.021779101,-1.780993026,4.416715579,-5.764216339,-4.261355361,1.064431859,1.210576773,1.413684608,1.146153447,-5.40847201,-4.131325841,-4.543109515,
Hungary,HUN,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.596284837,-4.168960618,4.561005383,2.729276505,-10.12710722,13.01852958,-15.81428683,2.543416248,50.11174126,-5.759636636,-6.364249433,-20.03103044,54.59960469,-11.01875057,-22.79334589,16.19188173,-21.58156254,14.35706839,14.94874323,-0.203805729,12.57821527,-6.706469289,5.21092168,-1.935633245,-8.049206348,1.765564003,-23.89748788,
IBRD only,IBD,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,1.564084084,1.93610705,5.456577599,9.407202882,1.716084161,3.968820277,4.999320595,0.67775088,2.706361764,5.630997625,2.046934243,-0.371786854,5.728080888,2.877152732,4.140454792,0.241375926,2.357742357,1.739334295,0.04796693,3.442972177,5.052470514,4.931310991,5.245080475,6.543581759,2.235753966,1.974379174,2.555630439,5.699979198,2.324979031,4.549445487,0.668118258,3.519673456,0.989409947,2.714255796,2.089112377,4.998970358,1.091611005,2.459351866,2.733130828,2.084485133,3.563691397,1.440163291,4.026231897,3.984087463,4.280233428,4.106307433,2.92489478,3.085565222,1.817535395,4.612543177,5.035933408,2.343934577,4.716571424,2.874614853,2.655093357,2.733483744,4.645694415,2.73581007,3.62117267,2.715643372,4.283127109,2.874860967,
IDA & IBRD total,IBT,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,1.592358584,2.216026129,5.197938671,9.060292418,1.698026486,3.335020421,4.703488126,1.184833029,2.76611515,5.613038077,1.884771561,-0.263551782,5.150978411,3.206930484,3.688108753,0.882330193,2.372600984,1.695723758,0.069289303,3.139462778,5.230352231,4.811025047,4.633579669,5.369730996,2.491229554,2.565747055,2.564347234,5.21282788,2.813228137,4.044593072,0.938096391,3.468421119,1.040982728,2.315505282,2.344538513,5.162541422,1.416570822,2.708847317,2.746532881,2.010460361,3.591304804,2.575077921,4.060919197,3.726019883,4.590664355,4.254927239,2.993247841,3.160591217,2.289866223,4.370859739,4.57583634,2.582105312,4.409898611,2.856803193,2.652468774,2.773099107,4.405320564,2.731390202,3.424826606,2.635413344,3.874452221,2.86675768,
IDA total,IDA,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,4.072391027,0.964905177,-1.994173712,4.217384048,6.507421423,2.619751184,2.33398371,5.728702987,1.127024711,2.579496558,3.162369153,1.350602535,-0.003760992,3.869783528,6.126210558,3.313032572,4.133490689,2.821829593,1.592380956,3.734386492,8.445496742,4.227110816,2.492291984,6.089227915,4.960135811,3.305263793,3.501806577,4.382272528,3.328948153,2.567690752,3.646643993,3.056408172,2.776930388,2.640688173,2.950940028,3.328515775,2.711338082,2.533516687,2.26734698,1.987674608,2.828090271,
IDA blend,IDB,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,3.826688279,1.155446785,-2.970502397,12.46503462,6.466179416,0.807920584,5.337935034,4.474911572,3.841819252,3.102364661,3.119089895,-1.065316687,3.24956712,4.595490798,6.705309121,1.626047941,4.532752199,3.899201514,3.911410125,2.935485237,16.56348369,4.692601189,4.697636115,6.248119843,4.527128364,5.209911871,2.785720129,4.465574247,4.0668215,3.056955694,5.28443959,3.447850129,3.785449642,3.234767483,2.847994222,2.52131465,2.810192125,1.950386335,2.9182142,2.730224294,2.695679576,
Indonesia,IDN,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,1.663498096,3.272557269,-3.712086918,9.826046078,-3.553082193,4.793608521,-1.694197374,9.952606635,1.920062695,4.075355634,3.80495013,2.135231317,5.574912891,3.726937268,0.007114905,4.713289699,1.277304075,5.148760606,3.853515376,5.200270303,4.922771468,2.123278142,4.790451794,4.210034507,4.253319361,2.586010363,2.143531777,4.896284025,3.319081537,2.003394502,1.369599541,6.894025973,1.419165755,0.555938091,4.375016866,3.13903809,1.002854555,-1.331515373,2.162884474,1.88281042,3.255984486,3.448992034,3.78812116,2.818909319,2.718078229,3.356326982,3.470427907,4.828490221,3.957815902,3.005673173,3.946953504,4.586513577,4.204289865,4.238678629,3.754749446,3.372729664,3.915932501,3.884157966,3.606501572,1.771988773,1.871156456,2.254850106,
IDA only,IDX,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.089327912,3.203344388,3.636040139,-2.790565936,3.210160417,5.606285201,4.843400654,3.782457585,1.867749756,-0.502217472,4.371887902,2.057845045,3.81818409,0.542382503,5.944251975,5.356353005,1.614662818,4.159906899,4.309835426,2.689145208,2.137762228,2.194522906,2.698849698,1.849096451,2.083746419,3.048538584,4.092299646,2.619212824,3.078334976,1.66589645,1.290399234,2.956887329,
Isle of Man,IMN,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.325252379,-21.35304963,5.465138675,33.62808146,-30.20341271,4.876829377,-22.74488102,7.271823755,,,
India,IND,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,0.084207445,-1.989098825,2.339252223,9.224274695,-11.04219709,-1.422579223,14.87087224,-0.158278985,6.427516144,7.092165396,-1.877366736,-5.018479761,7.201906548,-1.523356923,12.88978365,-5.778182819,10.03625382,2.302506766,-12.77469046,12.88822533,4.601673302,-0.280834936,10.12097408,1.585092368,0.314273271,-0.40948445,-1.587796599,15.63964748,1.189154742,4.015095805,-1.952488236,6.651006784,3.322706831,4.715980136,-0.695377068,9.920299242,-2.553727841,6.320454458,2.669127348,-0.007618145,6.007089569,-6.604234506,9.048581156,0.183532764,4.809364046,2.938795489,5.506476629,-0.244194259,-0.880233002,8.791758284,6.397806257,1.487460493,5.570475661,-0.216448197,0.649599318,6.79755863,6.605921516,2.096466006,6.160309153,4.11173162,3.505946373,3.96193431,
Not classified,INX,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093664681,4.411482661,0.421956259,-13.04843525,0.730821653,-12.62982997,-0.209818828,5.022497398,19.87310009,-22.7470898,-14.36831507,8.530816173,5.467075065,-15.75315686,18.58291758,16.64431608,-18.36804328,1.956506595,26.69630158,5.660955661,9.931384784,9.531153454,-13.91824628,27.14334547,1.379052144,3.260398945,6.27081856,
"Iran, Islamic Rep.",IRN,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,1.359596231,0.495275516,2.408525036,-2.042581317,7.646303187,3.58554318,7.964481328,9.520283619,1.250343135,3.342132471,-0.635718414,13.52766921,5.79863673,3.435242326,9.839446579,11.72207109,-3.912597582,6.688106763,6.067792839,3.686045332,1.851565657,7.120944557,4.553379509,7.340517506,7.898374217,4.754384008,2.483350423,-0.642134191,4.336492294,11.02881036,5.619017974,10.28573992,0.963776312,2.111322026,3.708185129,3.287285783,0.983932874,10.5654511,-7.302448217,3.473618934,-2.263004858,13.55931258,4.950517625,0.315385329,11.76815513,7.739909304,2.221395972,-20.35321429,7.61844757,6.116945263,3.72266447,5.000692693,5.335366073,8.299312481,2.96378077,4.943843208,3.353291007,-2.275343535,9.123396291,3.165147126,-2.615025078,1.13306066,
Iraq,IRQ,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,0.170990566,9.088233561,3.965898667,20.52626116,-23.79537528,19.17839182,-14.10554265,22.69816737,-2.51034731,1.209044765,-1.431697978,-0.527338329,1.911272323,10.86926762,-3.83586451,10.96511877,15.72491997,-4.296093852,-8.344071045,7.690261788,9.723741313,10.86530113,-16.54968386,22.75476157,-1.118378209,7.118314052,11.95402299,7.404135429,-8.103061157,8.256325898,15.93707403,-11.4443097,1.025353121,17.08381925,-29.20275454,17.53134341,31.37933477,4.267673258,-27.68417946,-13.90232929,3.559629104,13.51471426,16.27145876,-6.899452728,23.91557132,-2.013063404,-36.88328634,-0.308680893,-15.99809314,37.66335259,46.15987128,22.45512464,-20.5579537,-10.56248789,
Iceland,ISL,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.657884001,-1.763401095,-3.297016921,-2.577243032,-2.024542931,1.44352702,2.417178633,-3.147309053,3.66506208,-0.731727777,-2.859542755,-1.444184951,1.989663569,0.665134304,-10.68869548,-5.742466346,10.81660616,2.091722263,-0.949026312,4.682672183,1.090376846,0.041350142,6.629390037,10.04380293,-8.705528853,8.7405086,7.828648365,
Israel,ISR,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.073255563,0.534437689,9.68255115,-6.036287262,4.494367244,7.955822273,3.906932595,-6.171751428,12.45502166,9.304231355,-0.380802142,-1.5651732,-0.859132495,17.75836058,-9.560691983,9.159139862,-6.466020554,0.508013218,-5.772754906,-6.027882147,6.674601191,2.565661273,-3.859095824,0.648259312,-6.748399022,6.731125946,,
Italy,ITA,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.473734872,2.000378706,-0.454092862,1.456476119,1.717652108,1.364119446,2.122531438,2.729799608,5.724340712,-0.488786162,-3.387626489,-4.459679426,-3.680752529,11.80366212,-4.870110951,-0.614393218,0.484753232,1.839186918,-1.512956801,0.740579927,2.30678407,-1.89756811,0.998285284,-2.268780242,4.742471453,-0.056454208,-3.763495933,1.853304868,-1.583102427,-4.603925852,-0.746100148,-2.09651734,
Jamaica,JAM,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,1.304596682,5.086286913,4.544627783,11.68866398,3.135685171,16.38381107,-5.779145255,-3.615991693,-0.305591259,-6.457532085,-2.378521575,0.556482361,-1.824722092,-5.754568294,2.548182473,1.258917261,2.274238731,-0.859997229,-4.552216648,1.617321556,7.795971509,2.850807842,6.819479248,5.465511179,7.541819413,1.918208652,-0.489823974,5.667330677,3.787350363,3.792639954,-14.14371216,-2.490827558,2.719595301,-12.6559352,6.672879776,-6.930368688,7.568468236,-12.24583297,-7.781617483,19.97681503,-8.107318608,-6.167013082,13.97857869,0.022863937,10.297849,2.319074857,-0.761580685,-0.534748444,0.026675969,12.8687482,-3.500608881,4.096585237,0.403488456,-1.436268945,8.293414268,9.04271484,
Jordan,JOR,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,7.142857143,24.31372549,-5.173501577,0.99061137,-5.28511822,18.12350259,-2.806856844,-6.267250084,4.129560471,2.200151735,21.39964908,15.49836011,-27.51600327,39.93359894,5.537625945,30.3673385,-22.69012001,-13.94093318,1.617341908,3.504567341,-8.477090307,12.98330738,-29.31699511,5.380975662,1.766052846,24.93084988,11.75197931,11.19167834,0.271374473,13.07156903,1.228929676,43.55759762,12.83046433,6.912858783,3.940007379,-9.351360307,-3.538930978,7.55082578,4.962183021,3.849854025,2.524986816,1.994106486,1.093418391,1.189153174,6.595875193,3.30315741,
Japan,JPN,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.679614448,6.590631827,-1.873835507,1.627515868,-0.440399295,7.448861961,-7.624845619,5.925965941,-9.806846433,-10.33600498,-0.338950986,-1.395216401,6.163570443,7.640232108,-7.622978437,-5.179173885,1.37032407,-1.018197916,-1.555786279,-5.748730347,-4.216017078,-8.055500638,0.738901812,-6.686717765,4.350267213,-3.686654311,6.246508452,10.88802337,
Kazakhstan,KAZ,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.6,28.69999999,-6.9,-20.99999999,-24.40000001,-4.999999984,-0.900000023,-18.90000001,21.40000003,-3.20000001,17.1,3.200000002,2.200000001,-0.099999989,7.099999995,6,8.900000007,-6.200000015,13.2,-11.59999999,26.49999999,-17.4,11.19999999,1.300000014,3.499999994,5.400000004,3.199999999,3.800000002,-0.100000002,5.899999994,-2.199999998,9.100001405,
Kenya,KEN,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,-10.07319141,23.02878904,1.735922644,4.8630117,8.834032097,-7.87370902,16.12727412,11.4203175,2.723489551,-2.44130054,7.36223433,1.906214806,9.994634745,3.779356823,2.706341137,1.07344633,5.925097801,7.36675463,1.853927045,-3.475331967,4.013397977,4.924588355,4.190486608,4.553927885,4.113367798,3.471840787,-0.710415789,-3.325890027,-3.271955379,3.077414596,4.792358364,4.471221965,-3.065180905,8.289502694,7.092375379,-1.277201626,11.65806671,-3.496360745,2.430431453,1.748239297,6.906398299,1.730054652,5.089906814,-4.983264231,-2.297787939,10.35023665,2.375684102,2.449633476,4.050018198,1.379500514,4.385692761,1.389392397,-1.289310801,5.72419942,2.697029319,4.62269572,-0.353227021,-1.639686604,
Kyrgyz Republic,KGZ,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19998488,4.619331254,1.370225364,-7.739627858,-2.635530522,-8.632160856,-8.60553997,-2.010366435,15.19160777,12.2569753,2.852301353,8.212298185,2.680211488,7.276128734,3.108186576,3.195432183,4.108172134,-4.162522314,1.696625748,1.612527675,0.862556856,6.724665225,-2.571594666,1.846525152,1.247282217,2.650923995,-0.549727272,6.155810476,2.866177337,2.235068062,2.604734837,2.47753359,0.860614118,-4.540906049,7.296307388,
Cambodia,KHM,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56.7701007,10.93176125,2.360245715,1.662333737,4.407655147,3.706759444,2.534280447,3.557428395,-2.487310578,10.50863771,-0.865850941,15.72001883,5.479122883,5.028730736,5.714752039,5.418174505,3.956664837,3.080714914,4.305270318,1.566581908,0.281592527,0.202900903,1.323601557,1.738541784,1.097919985,-0.532469347,0.618707395,1.156453713,0.257098273,
Kiribati,KIR,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,-1.63560557,49.10337807,-19.79012602,-18.42052843,-7.363301577,47.69118865,-23.758342,-20.67490525,-52.73285505,10.23942249,0.618624975,0.214372491,9.118502787,-14.1451245,-4.704980491,9.016497702,1.908759228,-3.894854102,2.471159078,-4.346473616,8.841915086,5.689287805,-7.11807489,-0.796271359,0.103819311,3.44446474,-0.326213499,-3.8889406,8.326590543,2.132672719,-0.735013822,5.979120441,-4.836012551,11.05680004,13.08442309,-2.558493651,2.506190705,-1.788002941,4.971999082,,
St. Kitts and Nevis,KNA,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,4.729148753,3.407224959,-7.979356888,11.69111303,-2.124372345,-15.23283346,0.651769088,7.169287697,-10.01294778,4.460431655,5.325987144,-3.661726242,-2.307692308,5.743399722,4.555409549,3.309593632,3.690186537,-17.48142354,11.18483412,2.728047741,-0.580912863,-6.343906511,-32.17468806,17.80551905,19.57612939,1.492537313,12.77573529,5.419722901,-20.0618477,3.239845261,5.620608899,-10.59866962,2.48015873,14.37560503,-8.336859924,-3.185595568,0.619933238,-1.990521327,-8.752417795,8.956014838,1.215953307,-1.153291687,1.215362178,-33.33333333,49.71181556,
"Korea, Rep.",KOR,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,14.90460801,-6.333072713,9.56803005,15.97837243,1.184198522,8.857792044,-5.060795812,0.122140601,9.047419878,-0.713572256,5.523452339,3.024825535,6.593081188,6.304735844,5.303629177,8.959381572,3.038309115,-9.894451813,11.42559259,-16.1449762,15.73330183,7.813545672,9.31567236,-2.607214352,5.942981373,5.223908441,-4.342276138,9.399412479,-0.138495943,-5.633193514,3.190576137,8.974816854,-4.219756679,0.118090851,6.82201818,3.889237876,4.311118622,-7.562359583,5.124639713,0.295668348,0.4082085,-3.018395879,-6.150320946,7.69330272,0.573163774,2.312058908,4.993470442,6.438589847,4.633779324,-3.643368533,-1.02435929,-0.495564453,4.197937521,5.081601555,-0.246792004,-5.634277597,2.253677456,0.15408705,3.935943592,-5.787013454,5.181335615,-1.012373453,
Kuwait,KWT,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.18553248,-1.445783133,0.855745721,7.575757576,-5.408450704,0.536033353,6.220379147,-3.561293921,-4.551668859,-3.862119276,,,
